week_start,total_crashes,avg_speed,std_speed,min_speed,max_speed,avg_npmrds,std_npmrds,avg_speed_deviation,max_speed_deviation,avg_speed_ratio,min_speed_ratio,total_congestion_hours,total_weekend_hours,total_rush_hours,total_night_hours,total_peak_crash_hours,speed_variability,speed_range,pct_congested,pct_rush_hour,year,month,quarter,week_of_year,week_sin,week_cos,month_sin,month_cos,crashes_lag_1w,crashes_lag_2w,crashes_lag_3w,crashes_lag_4w,crashes_lag_8w,crashes_lag_12w,crashes_rolling_mean_2w,crashes_rolling_std_2w,crashes_rolling_max_2w,crashes_rolling_mean_4w,crashes_rolling_std_4w,crashes_rolling_max_4w,crashes_rolling_mean_8w,crashes_rolling_std_8w,crashes_rolling_max_8w,crashes_rolling_mean_12w,crashes_rolling_std_12w,crashes_rolling_max_12w,crash_change_1w,crash_change_4w
2021-03-15,6,66.45964071856288,5.511776209043052,20.97,74.67,3111.131736526946,1945.1346828300013,4.316407185628742,25.03,0.9230505655355955,0.29125,2,47,42,55,28,0.08293418606314486,53.7,0.011904761904761904,0.25,2021,3,1,11,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,2.0,4.0,0.0,3.0,0.0,0.0,4.0,2.8284271247461903,6.0,3.0,2.581988897471611,6.0,3.5,2.138089935299395,6.0,3.1818181818181817,2.088931871468374,6.0,4.0,3.0
2021-03-22,4,67.03375,3.7426950306983766,47.97,78.23,3095.8333333333335,1949.4132102433941,4.182083333333334,20.799999999999997,0.9310243055555555,0.66625,2,48,42,56,28,0.055832995031582996,30.260000000000005,0.011904761904761904,0.25,2021,3,1,12,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,6.0,2.0,4.0,0.0,2.0,0.0,5.0,1.4142135623730951,6.0,4.0,1.632993161855452,6.0,3.75,2.052872551885702,6.0,3.25,2.0056737702645644,6.0,-2.0,4.0
2021-03-29,5,65.41160714285714,5.881705863836718,30.85,72.25,3095.8333333333335,1949.4132102433941,4.029226190476191,18.880000000000003,0.9084945436507936,0.42847222222222225,4,48,42,56,28,0.08991838177880625,41.4,0.023809523809523808,0.25,2021,3,1,13,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,4.0,6.0,2.0,4.0,5.0,3.0,4.5,0.7071067811865476,5.0,4.25,1.707825127659933,6.0,3.75,2.052872551885702,6.0,3.4166666666666665,2.0652243256245835,6.0,1.0,1.0
2021-04-05,6,66.68154761904762,5.270578032826577,36.35,73.97,3095.8333333333335,1949.4132102433941,4.783214285714285,26.65,0.9261326058201058,0.5048611111111111,4,48,42,56,28,0.07904102740592413,37.62,0.023809523809523808,0.25,2021,4,2,14,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,5.0,4.0,6.0,2.0,6.0,4.0,5.5,0.7071067811865476,6.0,5.25,0.9574271077563381,6.0,3.75,2.052872551885702,6.0,3.5833333333333335,2.1933093855190746,6.0,1.0,4.0
2021-04-12,7,66.5279761904762,6.459050426077766,29.97,75.02,3095.8333333333335,1949.4132102433941,4.979047619047619,31.9,0.9239996693121694,0.41625,4,48,42,56,28,0.09708773355114342,45.05,0.023809523809523808,0.25,2021,4,2,15,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,6.0,5.0,4.0,6.0,3.0,0.0,6.5,0.7071067811865476,7.0,5.5,1.2909944487358056,7.0,4.25,2.3145502494313788,7.0,4.166666666666667,2.0816659994661326,7.0,1.0,1.0
2021-04-19,4,67.50154761904761,3.3591146873467745,50.08,76.37,3095.8333333333335,1949.4132102433941,4.43357142857143,18.229999999999997,0.9375214947089946,0.6955555555555555,1,48,42,56,28,0.04976352107220277,26.290000000000006,0.005952380952380952,0.25,2021,4,2,16,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,7.0,6.0,5.0,4.0,0.0,2.0,5.5,2.1213203435596424,7.0,5.5,1.2909944487358056,7.0,4.75,1.5811388300841898,7.0,4.333333333333333,1.9694638556693236,7.0,-3.0,0.0
2021-04-26,6,66.47327380952382,6.171621017565777,20.41,73.81,3095.8333333333335,1949.4132102433941,4.3117261904761905,29.59,0.923239914021164,0.28347222222222224,4,48,42,56,28,0.09284364472931302,53.400000000000006,0.023809523809523808,0.25,2021,4,2,17,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,4.0,7.0,6.0,5.0,4.0,5.0,5.0,1.4142135623730951,6.0,5.75,1.2583057392117916,7.0,5.0,1.6035674514745464,7.0,4.416666666666667,2.0207259421636903,7.0,2.0,1.0
2021-05-03,2,67.25458333333333,3.5768732965874475,53.66,74.0,3095.8333333333335,1949.4132102433941,4.6293452380952385,18.869999999999997,0.9340914351851852,0.7452777777777777,0,48,42,56,28,0.05318408232282728,20.340000000000003,0.0,0.25,2021,5,2,18,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,6.0,4.0,7.0,6.0,2.0,6.0,4.0,2.8284271247461903,6.0,4.75,2.217355782608345,7.0,5.0,1.6035674514745464,7.0,4.083333333333333,2.0652243256245835,7.0,-4.0,-4.0
2021-05-10,5,67.07940476190477,4.628635253962959,39.98,74.54,3095.8333333333335,1949.4132102433941,4.236547619047619,19.509999999999998,0.9316583994708995,0.5552777777777778,3,48,42,56,28,0.06900233045287275,34.56000000000001,0.017857142857142856,0.25,2021,5,2,19,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,2.0,6.0,4.0,7.0,6.0,3.0,3.5,2.1213203435596424,5.0,4.25,1.707825127659933,6.0,4.875,1.5526475085202969,7.0,4.25,2.050498830661811,7.0,3.0,-2.0
2021-05-17,1,67.44529761904762,4.200222680950979,45.13,75.23,3095.8333333333335,1949.4132102433941,4.492440476190477,18.520000000000003,0.9367402447089946,0.6268055555555556,2,48,42,56,28,0.06227599001304977,30.1,0.011904761904761904,0.25,2021,5,2,20,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,5.0,2.0,6.0,4.0,4.0,0.0,3.0,2.8284271247461903,5.0,3.5,2.3804761428476167,6.0,4.5,2.0701966780270626,7.0,4.333333333333333,1.874873733122184,7.0,-4.0,-3.0
2021-05-24,0,68.07601190476191,3.530733522858709,44.04,74.57,3095.8333333333335,1949.4132102433941,4.840535714285714,16.17,0.9455001653439152,0.6116666666666667,1,48,42,56,28,0.051864576435502595,30.529999999999994,0.005952380952380952,0.25,2021,5,2,21,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,1.0,5.0,2.0,6.0,5.0,4.0,0.5,0.7071067811865476,1.0,2.0,2.160246899469287,5.0,3.875,2.5877458475338284,7.0,4.0,2.256304299271065,7.0,-1.0,-6.0
2021-05-31,4,67.53339285714286,5.495282334925803,33.55,75.95,3095.8333333333335,1949.4132102433941,5.3273214285714285,30.450000000000003,0.9379637896825396,0.4659722222222222,4,48,42,56,28,0.08137133501570519,42.400000000000006,0.023809523809523808,0.25,2021,5,2,22,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.0,2.0,6.0,2.0,2.0,2.8284271247461903,4.0,2.5,2.3804761428476167,5.0,3.625,2.445841952609133,7.0,4.166666666666667,2.1672493389016636,7.0,4.0,2.0
