segment_id,mslink,VAL_MAE_baseline,VAL_MAE_ensemble,VAL_RMSE_ensemble,VAL_R2_ensemble,VAL_Coverage,TEST_MAE_baseline,TEST_MAE_ensemble,TEST_RMSE_ensemble,TEST_R2_ensemble,TEST_Coverage,90d_forecast_total_lambda,VAL_MAE_improvement,TEST_MAE_improvement
MSLINK_430,430,0.15555555555555556,0.0011082070027200034,0.00413040598522736,0.9997258173528121,100.0,0.08888888888888888,0.0002493859030543422,0.0007213803048373924,0.9999916365966109,100.0,3.6189999999999998,0.15444734855283557,0.08863950298583453
MSLINK_431,431,0.5833333333333334,0.011540872512319104,0.056956435962699795,0.9945529253025824,100.0,0.5888888888888888,0.018979829103412064,0.09962503304111532,0.9879288750167581,100.0,20.771,0.5717924608210143,0.5699090597854767
MSLINK_435,435,0.18333333333333332,0.0011107984553617638,0.0022200014686082365,0.9999709619255741,100.0,0.1888888888888889,0.005341848293283441,0.017300285812377702,0.9989005310193022,100.0,4.5600000000000005,0.18222253487797155,0.18354704059560548
MSLINK_436,436,0.5166666666666667,0.0013430904202862875,0.001545147727793509,0.9999917356409591,100.0,0.49999999999999994,0.0023096048329959884,0.0040973408160620345,0.9999418869938974,100.0,18.67,0.5153235762463805,0.497690395167004
MSLINK_439,439,0.26666666666666666,0.009686166998078604,0.07231300929407947,0.9810803851985967,100.0,0.27777777777777773,0.0010552745066751419,0.0022344402308008713,0.9999640523933558,100.0,10.654899999999998,0.25698049966858805,0.2767225032711026
MSLINK_440,440,0.29999999999999993,0.0008235504256239831,0.0025778672467772564,0.9999556151422055,100.0,0.4777777777777778,0.023401856732576942,0.12530726995975688,0.9122253371783189,100.0,7.340400000000001,0.29917644957437595,0.45437592104520086
MSLINK_442,442,0.08888888888888889,0.0008933741244825979,0.005567947684934443,0.9990378676800017,100.0,0.06666666666666667,0.002622107996314002,0.01434370211935798,0.9936149099503453,100.0,1.1382999999999996,0.0879955147644063,0.06404455867035266
MSLINK_443,443,0.12777777777777777,0.001000909045036784,0.0018678509369085092,0.9998917248134394,100.0,0.3111111111111111,0.0018897225011545358,0.004163812919740672,0.9998751711661796,100.0,8.0559,0.126776868732741,0.30922138860995657
MSLINK_444,444,0.12222222222222222,0.0018855023084262373,0.007681356120447683,0.9994622490261851,100.0,0.12222222222222222,0.00011485497794596975,0.0005367472475283037,0.9999953698598758,100.0,2.0775999999999994,0.12033671991379598,0.12210736724427625
MSLINK_446,446,0.41111111111111115,0.0033614535192623887,0.0036831255595691317,0.9998936045969604,100.0,0.3444444444444444,0.003168235881095946,0.004013367468402389,0.999821032017373,100.0,19.73,0.4077496575918488,0.34127620856334845
MSLINK_447,447,0.08888888888888888,0.0003211833087840337,0.0012684953957203047,0.9999500630168253,100.0,0.04444444444444444,0.00014971928097196424,0.000820046274817988,0.999979130058498,100.0,1.5589999999999997,0.08856770558010485,0.04429472516347247
MSLINK_448,448,0.044444444444444446,0.00017662331423017963,0.0002629789960261233,0.0,100.0,0.07777777777777777,0.0013437373411661103,0.0014305844120383912,0.9999364857040011,100.0,3.945899999999999,0.04426782113021427,0.07643404043661166
MSLINK_449,449,0.03333333333333333,0.00014453064252118025,0.00023695710536059144,0.0,100.0,0.03333333333333333,0.001130026353147028,0.005042793820281072,0.9992108002564662,100.0,1.5922999999999998,0.033188802690812154,0.03220330698018631
MSLINK_450,450,0.22222222222222224,0.001073560427522446,0.00182439356654202,0.9999465076661237,100.0,0.22222222222222224,0.0006660290159258425,0.0010389603348138045,0.9999947486771914,100.0,7.078600000000001,0.2211486617946998,0.22155619320629638
MSLINK_451,451,0.02222222222222222,0.00032173181310268643,0.00037435053949353596,0.0,100.0,0.08888888888888888,0.0008750449138231456,0.0016785435901266476,0.999912560078429,100.0,2.0168999999999997,0.02190049040911953,0.08801384397506573
MSLINK_452,452,0.45,0.002834464070384936,0.0030042995836790545,0.9999741914713594,100.0,1.0111111111111108,0.02153901809057145,0.09321381024144623,0.9963130914767773,100.0,24.201,0.44716553592961505,0.9895720930205394
MSLINK_454,454,0.03333333333333333,0.0004185509446702282,0.0027098407978590733,0.9995519380722192,100.0,0.12222222222222222,0.0007432708072331235,0.00359416165403438,0.999599096613938,100.0,2.9318,0.032914782388663105,0.1214789514149891
MSLINK_456,456,0.3555555555555555,0.0024232152225241786,0.015109553136189282,0.9994876091362149,100.0,0.6333333333333333,0.0041793129274596405,0.012605735873588831,0.9998655882338128,100.0,28.5357,0.3531323403330313,0.6291540204058736
MSLINK_458,458,0.12222222222222223,0.0022867108694943007,0.013133608940524892,0.9972278122246006,100.0,0.07777777777777777,0.0008157842964220017,0.002103915579759409,0.9998626270796525,100.0,1.6996999999999995,0.11993551135272792,0.07696199348135577
MSLINK_459,459,0.4055555555555556,0.002266539621921876,0.0069443951280547655,0.9998823789665987,100.0,0.3888888888888889,0.0030617280242393814,0.01347233899660979,0.999541141780237,100.0,15.6143,0.40328901593363375,0.3858271608646495
MSLINK_460,460,0.15555555555555556,0.0011455643115879076,0.0015261175349501272,0.9998578894062756,100.0,0.25555555555555554,0.0013859778898275075,0.002823633848041772,0.9999554309484657,100.0,6.0967,0.15440999124396765,0.254169577665728
MSLINK_461,461,0.6444444444444444,0.0005037978375311065,0.0013171143076407888,0.9999989043430951,100.0,0.6666666666666666,0.0004108999788203543,0.001028137578762587,0.999998965912834,100.0,19.0835,0.6439406466069133,0.6662557666878463
MSLINK_462,462,0.1388888888888889,0.0012028823177773075,0.00827220453502845,0.9997524163574576,100.0,0.1,0.0004437814072991486,0.0021199194024477627,0.9999277740634717,100.0,4.011699999999999,0.13768600657111157,0.09955621859270086
MSLINK_463,463,0.17777777777777776,0.0005628246143363581,0.0019911194010289084,0.9999559493725649,100.0,0.23333333333333334,0.009052700988689445,0.03362478354968772,0.9961455929473977,100.0,3.2156,0.1772149531634414,0.2242806323446439
MSLINK_464,464,0.18333333333333332,0.0004840998954478845,0.0031197101857678117,0.9999319663496787,100.0,0.05555555555555555,0.0007751605364491849,0.003595416659972066,0.9995988165909336,100.0,7.0276,0.18284923343788542,0.054780395019106365
MSLINK_473,473,0.03333333333333333,0.000239761722501066,0.0010801931374680982,0.9999288043733688,100.0,0.1,0.0023011029670477845,0.010486693694662753,0.9982326130324801,100.0,1.7971999999999997,0.03309357161083227,0.09769889703295222
MSLINK_474,474,0.1611111111111111,0.0011772900454725909,0.0034470880863052837,0.9998846989256359,100.0,0.16666666666666666,0.0011818570860492271,0.0029921510283233395,0.9999225223942436,100.0,2.9564000000000004,0.1599338210656385,0.16548480958061743
MSLINK_475,475,0.2944444444444444,0.0006180358820665084,0.0024545750784327088,0.9999827722162539,100.0,0.4111111111111111,0.008276669122290173,0.043310798675173796,0.9978244294411169,100.0,15.1275,0.2938264085623779,0.4028344419888209
MSLINK_476,476,1.0444444444444443,0.016582091191013858,0.060824617120137404,0.9979807940309096,100.0,0.8444444444444443,0.0018003165151837272,0.004631352639891183,0.9999837092957404,100.0,33.9758,1.0278623532534303,0.8426441279292606
MSLINK_477,477,0.15,0.0022023628951750437,0.008152729947420416,0.9995126655394215,100.0,0.16666666666666666,0.0017228110120355619,0.004024172667962294,0.9999111306762475,100.0,2.7658,0.14779763710482496,0.1649438556546311
MSLINK_478,478,0.02222222222222222,0.00012861134314436749,0.0006481262500745734,0.9999743687544114,100.0,0.04444444444444444,0.00015739119353849664,0.0007612061956712589,0.999982017538445,100.0,4.0735,0.022093610879077852,0.04428705325090594
MSLINK_479,479,0.14444444444444446,0.0020091156136118845,0.009077316374814702,0.999249033870262,100.0,0.2111111111111111,0.000795071022773899,0.0024139623801007664,0.9999680213845409,100.0,5.3705,0.14243532883083257,0.2103160400883372
MSLINK_481,481,0.5611111111111112,0.019435588697458775,0.09679596993281715,0.9862830194132389,98.33333333333333,0.5666666666666667,0.0029862238470506767,0.009761445123143269,0.9998353987911652,100.0,17.7943,0.5416755224136525,0.5636804428196159
MSLINK_483,483,0.1,0.00036222278314873704,0.0004381984022463399,0.0,100.0,0.06666666666666667,0.0006806228328785284,0.0013174109249934763,0.9999461374348013,100.0,5.8791,0.09963777721685127,0.06598604383378814
MSLINK_487,487,0.31111111111111106,0.01060180934286754,0.059829485597671914,0.9873538346920753,100.0,0.3222222222222222,0.0009619785811144682,0.00212493893554956,0.9999747588265103,100.0,6.8668000000000005,0.30050930176824353,0.3212602436411077
MSLINK_488,488,0.17777777777777778,0.00032559872387713827,0.0008400629606487975,0.999991269619243,100.0,0.18888888888888886,0.0007847547320537048,0.0012370330335562747,0.9999754066847589,100.0,5.2169,0.17745217905390065,0.18810413415683516
MSLINK_490,490,0.13333333333333333,0.00036797094339822045,0.0008432163081697216,0.9999891540276589,100.0,0.22222222222222224,0.0003610346694379157,0.0014066820867245505,0.9999927311059437,100.0,2.9968,0.13296536238993512,0.22186118755278433
MSLINK_494,494,0.125,0.003748429363935656,0.013336573110242342,0.9982740941876835,100.0,0.10555555555555557,0.000408791062089584,0.0018083219585992734,0.9999474459736544,100.0,1.5966999999999998,0.12125157063606434,0.10514676449346598
MSLINK_496,496,0.14444444444444443,0.000757590987618401,0.001655041009967961,0.9999423334580069,100.0,0.28888888888888886,0.001433177567696342,0.0025790529197294186,0.9999584280377327,100.0,4.179200000000001,0.14368685345682602,0.2874557113211925
MSLINK_497,497,0.10555555555555556,0.00032686005613512226,0.00046830037140414317,0.9999866186634527,100.0,0.26666666666666666,0.00024418899637436854,0.0005850474175920768,0.9999996561914813,100.0,17.8467,0.10522869549942043,0.2664224776702923
MSLINK_498,498,0.08966224747474748,0.005964560324020136,0.04562441746364861,0.9920617427033578,100.0,0.4,0.0012751914589794555,0.0062071378344133055,0.9999612994374042,100.0,6.1274,0.08369768715072734,0.39872480854102055
MSLINK_503,503,0.11666666666666665,0.00040788233602162744,0.0009182698282565796,0.9999822480110003,100.0,0.19999999999999998,0.0004998239376833863,0.0015066346238485767,0.9999747783567803,100.0,5.0398000000000005,0.11625878433064503,0.1995001760623166
MSLINK_506,506,0.04444444444444444,0.00024050113208663027,0.00030047468738321535,0.0,100.0,0.07777777777777778,0.000628487629920952,0.001673376567799587,0.9999782743946216,100.0,3.9858999999999996,0.04420394331235781,0.07714929014785683
MSLINK_512,512,0.1,0.0022054004031666773,0.002455339731402968,0.9996321475337664,100.0,0.1111111111111111,0.00044958994507097885,0.002121272599606794,0.9998603511138738,100.0,3.8285,0.09779459959683333,0.11066152116604012
MSLINK_514,514,0.15555555555555556,0.00030308711506393105,0.0014173650306425936,0.9999816908226119,100.0,0.27777777777777773,0.0010174250997355945,0.004098565339735504,0.999730028320363,100.0,7.0449,0.15525246844049162,0.27676035267804217
MSLINK_515,515,0.1333333333333333,0.0035203087126806244,0.0036003066844035466,0.0,100.0,0.1,0.0017310872450000444,0.004398131073894062,0.9996891214062708,100.0,5.326700000000001,0.12981302462065267,0.09826891275499997
MSLINK_518,518,0.03888888888888889,0.0006842233385224475,0.0017245998866565761,0.9999546301645398,100.0,0.03333333333333333,0.0006120277442552958,0.0022105569371603678,0.9998483480767177,100.0,1.7037,0.03820466555036644,0.032721305589078035
MSLINK_520,520,0.04444444444444444,0.00015442153192025545,0.0006389133104545281,0.999975092257868,100.0,0.17777777777777776,0.00257103552956782,0.004836649534225407,0.9997975590303343,100.0,1.5362999999999998,0.044290022912524186,0.17520674224820992
MSLINK_521,521,0.13333333333333333,6.945954530151034e-05,0.00035271847473287716,0.999996138989994,100.0,0.26666666666666666,0.0006772141284789887,0.002210504074828603,0.9999214697243152,100.0,4.256500000000001,0.1332638737880318,0.2659894525381877
MSLINK_525,525,0.08888888888888888,0.0020785572908478653,0.010848899437103484,0.998543934610354,100.0,0.3,0.026218825182607992,0.10271969980212951,0.9817731227357089,96.66666666666667,3.3225,0.08681033159804101,0.273781174817392
MSLINK_526,526,0.03888888888888889,0.00012626636728782197,0.00024259116285114236,0.9999964091237245,100.0,0.044444444444444446,0.0002414305754214473,0.0007102959851598811,0.9999843424707627,100.0,2.0321,0.038762622521601064,0.044203013869023
MSLINK_529,529,0.07777777777777777,0.00033084795135947313,0.001361606499378549,0.9999717190672333,100.0,0.06666666666666667,0.0007177246603255587,0.00212601677648128,0.9999649314430992,100.0,3.3540999999999994,0.07744692982641829,0.0659489420063411
MSLINK_530,530,0.02222222222222222,0.0001225452853429158,0.0001739727771079748,0.0,100.0,0.022222222222222223,9.639368299915837e-05,0.00021550197650463607,0.9999985587244244,100.0,2.6092,0.022099676936879305,0.022125828539223066
MSLINK_531,531,0.7333333333333333,0.005745115861273529,0.020324166590892853,0.9994829421796204,100.0,0.9666666666666668,0.024281563744962858,0.11296139018854204,0.9836173350841723,100.0,25.7907,0.7275882174720597,0.942385102921704
MSLINK_532,532,0.13333333333333333,0.0060118369716796165,0.031984786619250916,0.996298597316297,100.0,0.1111111111111111,0.0007873592737482995,0.0013159813436845762,0.9999807577011453,100.0,3.3073999999999995,0.1273214963616537,0.1103237518373628
MSLINK_533,533,0.15,0.0002683854777212591,0.0005308857227197182,0.9999912532522232,100.0,0.08888888888888888,0.0003238618270036578,0.0016046994614972694,0.9999200843336015,100.0,6.0968,0.14973161452227873,0.08856502706188522
MSLINK_534,534,0.027777777777777776,0.0006231039690062594,0.0006437844916456727,0.0,100.0,0.06666666666666667,0.0005636126703317737,0.0006258813376391311,0.999987842941244,100.0,2.5172,0.027154673808771516,0.0661030539963349
MSLINK_535,535,0.07777777777777778,0.004810095229285231,0.03507391108937677,0.9953086384949367,100.0,0.13333333333333333,0.0025600083272964633,0.01360218590558845,0.9996411260446785,100.0,2.607499999999999,0.07296768254849255,0.13077332500603686
MSLINK_538,538,0.07222222222222222,0.00027514001018531353,0.0005302157754404315,0.9999828463802255,100.0,0.17777777777777776,0.0015291567868958753,0.004390987616297309,0.9998331471632517,100.0,1.3080999999999998,0.0719470822120369,0.17624862099088187
MSLINK_540,540,0.1111111111111111,0.0006065420792780826,0.001017511212211881,0.999987191805357,100.0,0.16666666666666666,0.0006465804082479927,0.0027625716136694908,0.9999693365101402,100.0,4.762700000000001,0.11050456903183302,0.16602008625841866
MSLINK_544,544,0.05,0.0003741032711818856,0.0018437094571228043,0.9997925872470471,100.0,0.1,0.0013836410209381856,0.004550458579720044,0.9996672141793362,100.0,1.8506999999999998,0.04962589672881812,0.09861635897906182
MSLINK_545,545,0.1222222222222222,0.003297638632918397,0.010067058389903754,0.9991782783949265,100.0,0.07777777777777777,0.0001566979503298316,0.0008582700211047285,0.9999771391487512,100.0,1.8974999999999995,0.1189245835893038,0.07762107982744794
MSLINK_547,547,0.49999999999999994,0.001166063051410615,0.0048928004796948135,0.9998692227806938,100.0,0.3888888888888889,0.003580600011893851,0.0127720694075889,0.9995040095227803,100.0,16.318800000000003,0.49883393694858935,0.38530828887699503
MSLINK_549,549,0.41111111111111115,0.000494689875647775,0.0014214953685109096,0.999991771112333,100.0,0.34444444444444444,0.000478358054154967,0.0006346911161045286,0.9999965139468118,100.0,11.388199999999998,0.4106164212354634,0.34396608639028947
MSLINK_551,551,0.12222222222222223,0.0008680203402124368,0.004022727794118518,0.9998868807377475,100.0,0.03333333333333333,0.001082606932033605,0.005795874428237962,0.9989574846776168,100.0,3.3528,0.1213542018820098,0.03225072640129973
MSLINK_554,554,0.13888888888888887,0.0007614439953562601,0.003579450612110852,0.9998414952575109,100.0,0.31111111111111106,0.00439196258200159,0.01382433345665789,0.9998107800044348,100.0,7.8309999999999995,0.1381274448935326,0.3067191485291095
MSLINK_555,555,0.24444444444444446,0.0011431220931001644,0.003156340032752125,0.999951533869394,100.0,0.25555555555555554,0.0025811980074755244,0.008408703413343835,0.9996384337284987,100.0,9.7274,0.2433013223513443,0.25297435754808
MSLINK_556,556,0.02222222222222222,0.00014219942122544713,0.00024887543058217004,0.0,100.0,0.06666666666666667,0.0010867010812813996,0.0011055103110356463,0.9999620711123095,100.0,2.7428,0.022080022800996774,0.06557996558538527
MSLINK_557,557,0.35555555555555546,0.0004266928298468632,0.0018258277475671695,0.999983582586772,100.0,0.4555555555555556,0.003007754013056808,0.012771659087288282,0.999666355117596,100.0,13.283599999999998,0.3551288627257086,0.4525478015424988
MSLINK_558,558,0.15555555555555556,0.0010215802615687066,0.0026171610944014695,0.9999468570778048,100.0,0.15555555555555553,0.00032606557647349145,0.0010225442331325597,0.999988382258792,100.0,4.857400000000001,0.15453397529398685,0.15522948997908204
MSLINK_559,559,0.1,0.007770503206511932,0.05049172682946202,0.9733200810418731,100.0,0.08888888888888888,5.5170080538569814e-05,0.0001866844186121588,0.9999989184150022,100.0,1.376,0.09222949679348807,0.08883371880835031
MSLINK_560,560,0.48333333333333334,0.013854168379764912,0.08349880064619751,0.9889721533595464,100.0,0.28888888888888886,0.0010998495098631773,0.005355229014878878,0.9998169458863715,100.0,11.552799999999998,0.46947916495356845,0.28778903937902567
MSLINK_561,561,0.14444444444444443,0.000406041415762104,0.0010868075559564896,0.9999876391209614,100.0,0.07777777777777777,0.0002992474282013559,0.0007994825661194836,0.999980163615994,100.0,4.599800000000001,0.14403840302868232,0.07747853034957641
MSLINK_562,562,0.06666666666666667,0.0007892150967796271,0.003350070898032306,0.999912925193796,100.0,0.03333333333333333,0.002152797081566238,0.010383515977401179,0.9966539426328396,100.0,0.8035,0.06587745156988704,0.031180536251767095
MSLINK_563,563,0.12222222222222222,0.00016968760715349023,0.00041644036145731397,0.999994617920097,100.0,0.07777777777777777,0.0004675131413286014,0.0024804095231697027,0.9998090624737115,100.0,3.2038,0.12205253461506872,0.07731026463644916
MSLINK_564,564,0.1,0.0009964066554810746,0.002068863833137421,0.9999470491023498,100.0,0.08888888888888888,0.000531993360590216,0.0009584595670932075,0.9999928725839002,100.0,2.4030999999999993,0.09900359334451893,0.08835689552829866
MSLINK_565,565,0.07777777777777777,0.0005546961864439378,0.0020071921270600405,0.9998749676478814,100.0,0.06666666666666667,0.00010004325273530591,0.00052904744586242,0.9999913137213802,100.0,2.5686999999999998,0.07722308159133383,0.06656662341393137
MSLINK_569,569,0.04444444444444444,0.00011002651700722622,0.0001881577565591022,0.0,100.0,0.08888888888888888,0.0019288119457847276,0.010102748393689501,0.9968324492208422,100.0,2.1226999999999996,0.04433441792743721,0.08696007694310415
MSLINK_571,571,0.011111111111111112,0.0012885687527181106,0.008517023294887127,0.9955738496796552,100.0,0.3888888888888889,0.0030644854641415946,0.011027165589957514,0.9998796055634175,100.0,5.0508999999999995,0.009822542358393001,0.3858244034247473
MSLINK_572,572,0.02222222222222222,3.239491930082242e-05,5.060476176113379e-05,0.0,100.0,0.16666666666666666,0.004001484833073497,0.021761102298561215,0.9853037580716,100.0,0.7183,0.0221898273029214,0.16266518183359316
MSLINK_574,574,0.22777777777777777,0.000385097166215483,0.0007712310388982816,0.9999904407574317,100.0,0.22222222222222224,0.0009367307175275717,0.0010975219275474448,0.9999933896405896,100.0,7.2904,0.2273926806115623,0.22128549150469468
MSLINK_575,575,0.738888888888889,0.01146928743228748,0.04351737345284888,0.9978561187257721,100.0,0.7444444444444446,0.006269704517005049,0.017109495274301067,0.9995857526011208,100.0,21.6905,0.7274196014566016,0.7381747399274395
MSLINK_576,576,0.31111111111111106,0.007953306557414769,0.03954787011731372,0.995212140721992,100.0,0.24444444444444446,0.00031026804142575236,0.0009295815915881729,0.9999925220217127,100.0,6.5879,0.3031578045536963,0.2441341764030187
MSLINK_577,577,0.14444444444444443,0.011301142628764424,0.0863265131591645,0.954061368583579,100.0,0.14444444444444446,0.0005409789070052621,0.0015749058473322115,0.9999724407952448,100.0,6.299300000000001,0.13314330181568002,0.14390346553743918
MSLINK_579,579,0.1611111111111111,0.0013588476965335672,0.0062287935661583796,0.9998800065898253,100.0,0.1,0.00027296029603172625,0.0009319592741003565,0.9999860411914335,100.0,2.989499999999999,0.15975226341457752,0.09972703970396828
MSLINK_581,581,0.03888888888888889,0.00016121407355699287,0.00023189491108382333,0.0,100.0,0.23333333333333334,0.003528169813504117,0.016170205325372382,0.9995827517974499,100.0,4.498900000000001,0.038727674815331896,0.22980516351982921
MSLINK_583,583,0.08888888888888889,0.0008919973796147605,0.0034912915658566013,0.9998492068025012,100.0,0.06666666666666667,0.00074117214208476,0.0035730824277586627,0.9996037853023447,100.0,2.2094,0.08799689150927413,0.0659254945245819
MSLINK_588,588,0.04444444444444444,0.0003833092071485985,0.0010986340944286654,0.999926352733146,100.0,0.1111111111111111,0.0028610313554838377,0.012121663061925558,0.998859989277171,100.0,2.2003999999999997,0.044061135237295844,0.10825007975562727
MSLINK_592,592,0.04444444444444444,0.00036586193060047796,0.002668145893658302,0.9995656201858399,100.0,0.2333333333333333,0.0010189834993374614,0.003379784870356381,0.9999270875801922,100.0,2.5684999999999993,0.04407858251384396,0.23231434983399585
MSLINK_593,593,0.07222222222222222,0.001369481078406398,0.008220167486444946,0.9997423133976496,100.0,0.16666666666666666,0.0002539900099920306,0.0005585056787785586,0.9999965341267419,100.0,7.4927,0.07085274114381582,0.16641267665667464
MSLINK_594,594,0.11666666666666667,0.0006049306710282143,0.0012044514823188455,0.9999810089740228,100.0,0.3111111111111111,0.005942263890067514,0.022714023856151035,0.9974900854499242,100.0,4.3666,0.11606173599563846,0.3051688472210436
MSLINK_595,595,0.15555555555555556,0.00048756738808992766,0.0008174445142051714,0.9999925753829577,100.0,0.23333333333333336,0.0007559174606124877,0.0013303796277410738,0.9999889380627881,100.0,6.9602,0.15506798816746564,0.23257741587272088
MSLINK_603,603,0.08888888888888888,0.0011645643220097412,0.007856393061011189,0.9987005702751768,100.0,0.07777777777777777,0.0002638796232324242,0.0009308224341891024,0.9999731107805658,100.0,1.6610999999999998,0.08772432456687913,0.07751389815454535
MSLINK_606,606,0.1388888888888889,0.03389413033491591,0.1365364078270461,0.9135156103294737,98.33333333333333,0.14444444444444443,0.006087341053169242,0.014090982192712988,0.9989103646265864,100.0,1.9809999999999999,0.10499475855397299,0.1383571033912752
MSLINK_607,607,0.24444444444444446,0.011556235197771074,0.08569311721988371,0.9718467335251346,100.0,0.3888888888888889,0.012515537209766484,0.05282848666340332,0.9937362491201226,100.0,4.4989,0.2328882092466734,0.3763733516791224
MSLINK_608,608,0.07222222222222222,0.00023856927336193292,0.00033526814158083164,0.0,100.0,0.08888888888888888,0.00022192804098608395,0.0003790737497649031,0.9999988851101984,100.0,4.1322,0.07198365294886028,0.08866696084790279
MSLINK_609,609,0.07777777777777777,0.0009896626052108015,0.002316991639740838,0.9998869799945552,100.0,0.05555555555555556,0.00022091116334688798,0.0006685048037110736,0.9999861307308509,100.0,2.0972,0.07678811517256696,0.05533464439220867
MSLINK_612,612,0.3666666666666666,0.0009025489134826602,0.0021404395415673934,0.9999806188799624,100.0,0.16666666666666666,0.0009811003036851935,0.0012041543686593357,0.9999766966255499,100.0,9.3279,0.3657641177531839,0.16568556636298146
MSLINK_613,613,0.07222222222222222,0.0006667922070993693,0.0012406746746759245,0.9999675942389814,100.0,0.04444444444444444,9.310407548589948e-05,0.00018375449686016548,0.9999989520984964,100.0,1.4885999999999997,0.07155543001512285,0.04435134036895854
MSLINK_614,614,0.21666666666666667,0.0008423652363259937,0.0022944033814007495,0.9999310856990702,100.0,0.2111111111111111,0.00023935976368230728,0.0005196743235033801,0.9999969993177499,100.0,6.7672,0.21582430143034068,0.2108717513474288
MSLINK_615,615,0.8833333333333333,0.009984170497933527,0.024638001187294326,0.999202149700979,100.0,1.0222222222222224,0.005440122046934417,0.012300082139089815,0.9998182071848257,100.0,47.7291,0.8733491628353998,1.016782100175288
MSLINK_638,638,0.03888888888888888,0.000204942464008788,0.00032646281828982546,0.0,100.0,0.12222222222222222,0.000809418203483385,0.0014305925077619003,0.9999772600564082,100.0,1.396,0.03868394642488009,0.12141280401873883
MSLINK_644,644,0.1111111111111111,0.00010753207218991316,0.00045193197268839,0.9999992211090799,100.0,0.26666666666666666,0.09014907806789299,0.4931980959468822,0.8820474538464078,100.0,8.6258,0.11100357903892119,0.17651758859877367
MSLINK_645,645,0.1277777777777778,0.010782382045358389,0.07450433019488231,0.9735321552529311,100.0,0.12222222222222222,0.0011852733115030975,0.004943585208257596,0.9996072297992826,100.0,1.2875999999999999,0.1169953957324194,0.12103694891071912
MSLINK_646,646,0.05555555555555555,0.0002573015639571573,0.0006080373103703545,0.9999885262609062,100.0,0.12222222222222222,0.0005436888776667627,0.002226149615373815,0.9999203541446603,100.0,3.0159999999999996,0.05529825399159839,0.12167853334455546
MSLINK_649,649,0.14444444444444443,0.005307944850391935,0.016153971733306714,0.9994938454256801,100.0,0.04444444444444444,0.00010766345675279185,0.000348741578653479,0.999996225564834,100.0,1.3078999999999998,0.1391364995940525,0.04433678098769165
MSLINK_655,655,0.15555555555555556,0.003145993295135615,0.02013709692542571,0.9971654182110634,100.0,0.25555555555555554,0.0035688185496950578,0.018496086623819973,0.9983357043332094,100.0,4.476600000000001,0.15240956226041993,0.2519867370058605
MSLINK_656,656,0.14444444444444443,0.00031575987331024826,0.0012570064467122915,0.9999746060948863,100.0,0.15555555555555553,0.0005293005440877977,0.0024439470652753495,0.9999618752515456,100.0,4.979,0.14412868457113417,0.15502625501146775
MSLINK_657,657,0.2555555555555556,0.000811595267516022,0.0010435415631657534,0.9999935837571545,100.0,0.26666666666666666,0.00048278896150497015,0.0009721202438365701,0.9999948139268803,100.0,10.214799999999999,0.2547439602880396,0.2661838777051617
MSLINK_660,660,0.01111111111111111,0.00017440651852115393,0.00030756555669194773,0.0,100.0,0.07777777777777777,0.002330372837164012,0.010094599625997552,0.9983623062955665,100.0,1.3466,0.010936704592589956,0.07544740494061375
MSLINK_662,662,0.11666666666666665,0.003314792904565227,0.0034793617131257232,0.9992613313804957,100.0,0.12222222222222222,0.0009282946972241596,0.0013989138493616599,0.9999685488578189,100.0,5.4003000000000005,0.11335187376210143,0.12129392752499805
MSLINK_664,664,0.08333333333333333,0.0003952857209919656,0.0010017818187231765,0.9999788722776353,100.0,0.14444444444444443,0.0013227290724135824,0.004343571050501525,0.9997903710058805,100.0,3.2001999999999997,0.08293804761234136,0.14312171537203086
MSLINK_665,665,0.41111111111111115,0.0026349858086063675,0.017460837771295586,0.9991261376748154,100.0,0.4111111111111111,0.0019545615534909437,0.005597230693234508,0.9998475886903245,100.0,15.742299999999998,0.40847612530250477,0.40915654955762015
MSLINK_667,667,0.22777777777777777,0.00037537012635660354,0.0009260343641285887,0.9999950207375536,100.0,0.08888888888888889,0.00024209133016404036,0.0005349349567851077,0.9999954010738001,100.0,8.608199999999998,0.22740240765142117,0.08864679755872486
MSLINK_668,668,0.1,0.0003099018342307528,0.0009951157547405595,0.9999395776387254,100.0,0.17777777777777776,0.0013872583938866197,0.003179997914037032,0.999887640147408,100.0,4.9851,0.09969009816576925,0.17639051938389114
MSLINK_670,670,0.03888888888888888,0.000467838608677491,0.0005758385937202152,0.0,100.0,0.13333333333333333,0.00048210011887951453,0.0008695199363161104,0.9999878489566485,100.0,3.6337999999999995,0.038421050280211394,0.13285123321445383
MSLINK_672,672,0.05,0.00029090261104689055,0.0012237493527449163,0.9999086233064062,100.0,0.07777777777777777,0.0015212402192765115,0.0015510681812365952,0.99992533685336,100.0,3.1666,0.049709097388953113,0.07625653755850126
MSLINK_677,677,0.16666666666666666,0.0009936981721286374,0.002443702577290897,0.9996356261655842,100.0,0.16666666666666666,0.0007982670620442967,0.0014216650391565993,0.9999675175297285,100.0,7.0474000000000006,0.16567296849453803,0.16586839960462235
MSLINK_683,683,0.027777777777777776,3.3294020529913087e-05,0.00010723944378848992,0.0,100.0,0.07777777777777777,0.00038020557900579816,0.0007511982968960837,0.9999824872760988,100.0,6.294599999999999,0.027744483757247862,0.07739757219877197
