tmc_code,speed,historical_average_speed,reference_speed,travel_time_minutes,NPMRDS2 2021,timestamp,crash_count,crash,year,month,day,hour,day_of_week,day_name,is_weekend
113+04195,70.6,62,68,0.89,3630,7/22/2021 19:00,0,0,2021,7,22,19,3,Thursday,0
113+04195,66.07,62,68,0.95,3077,7/22/2021 20:00,0,0,2021,7,22,20,3,Thursday,0
113+04195,65.42,63,68,0.96,2761,7/22/2021 21:00,0,0,2021,7,22,21,3,Thursday,0
113+04195,40.44,63,68,1.56,2201,7/22/2021 22:00,0,0,2021,7,22,22,3,Thursday,0
113+04195,64.53,63,68,0.98,1490,7/22/2021 23:00,0,0,2021,7,22,23,3,Thursday,0
113+04195,64.11,63,68,0.98,872,7/23/2021 0:00,0,0,2021,7,23,0,4,Friday,0
113+04195,63.94,62,68,0.98,570,7/23/2021 1:00,0,0,2021,7,23,1,4,Friday,0
113+04195,60.05,57,68,1.05,440,7/23/2021 2:00,0,0,2021,7,23,2,4,Friday,0
113+04195,76.48,62,68,0.82,431,7/23/2021 3:00,0,0,2021,7,23,3,4,Friday,0
113+04195,65.4,63,68,0.96,753,7/23/2021 4:00,0,0,2021,7,23,4,4,Friday,0
113+04195,65.68,62,68,0.96,1928,7/23/2021 5:00,0,0,2021,7,23,5,4,Friday,0
113+04195,66.38,64,68,0.95,4206,7/23/2021 6:00,0,0,2021,7,23,6,4,Friday,0
113+04195,64.93,62,68,0.97,5428,7/23/2021 7:00,0,0,2021,7,23,7,4,Friday,0
113+04195,61.88,63,68,1.02,4747,7/23/2021 8:00,0,0,2021,7,23,8,4,Friday,0
113+04195,63.98,63,68,0.98,4242,7/23/2021 9:00,0,0,2021,7,23,9,4,Friday,0
113+04195,66.19,62,68,0.95,4481,7/23/2021 10:00,0,0,2021,7,23,10,4,Friday,0
113+04195,66.36,63,68,0.95,4895,7/23/2021 11:00,0,0,2021,7,23,11,4,Friday,0
113+04195,61.18,62,68,1.03,5096,7/23/2021 12:00,0,0,2021,7,23,12,4,Friday,0
113+04195,63.92,62,68,0.99,5419,7/23/2021 13:00,0,0,2021,7,23,13,4,Friday,0
113+04195,63.17,62,68,1,6309,7/23/2021 14:00,0,0,2021,7,23,14,4,Friday,0
113+04195,49.17,54,68,1.28,7549,7/23/2021 15:00,0,0,2021,7,23,15,4,Friday,0
113+04195,50.84,45,68,1.24,8183,7/23/2021 16:00,0,0,2021,7,23,16,4,Friday,0
113+04195,49.07,43,68,1.28,7274,7/23/2021 17:00,0,0,2021,7,23,17,4,Friday,0
113+04195,63.34,61,68,0.99,5226,7/23/2021 18:00,0,0,2021,7,23,18,4,Friday,0
113+04195,65.95,63,68,0.95,3801,7/23/2021 19:00,0,0,2021,7,23,19,4,Friday,0
113+04195,65.91,63,68,0.96,3224,7/23/2021 20:00,0,0,2021,7,23,20,4,Friday,0
113+04195,67.15,63,68,0.94,2893,7/23/2021 21:00,0,0,2021,7,23,21,4,Friday,0
113+04195,68.86,64,68,0.91,2305,7/23/2021 22:00,0,0,2021,7,23,22,4,Friday,0
113+04195,66.96,63,68,0.94,1561,7/23/2021 23:00,0,0,2021,7,23,23,4,Friday,0
113+04195,68.61,64,68,0.92,1406,7/24/2021 0:00,0,0,2021,7,24,0,5,Saturday,1
113+04195,67.06,64,68,0.94,976,7/24/2021 1:00,0,0,2021,7,24,1,5,Saturday,1
113+04195,66.24,62,68,0.95,684,7/24/2021 2:00,0,0,2021,7,24,2,5,Saturday,1
113+04195,69.15,62,68,0.91,496,7/24/2021 3:00,0,0,2021,7,24,3,5,Saturday,1
113+04195,62.99,61,68,1,578,7/24/2021 4:00,0,0,2021,7,24,4,5,Saturday,1
113+04195,67.44,60,68,0.93,1006,7/24/2021 5:00,0,0,2021,7,24,5,5,Saturday,1
113+04195,67.74,63,68,0.93,1721,7/24/2021 6:00,0,0,2021,7,24,6,5,Saturday,1
113+04195,71.37,63,68,0.88,2375,7/24/2021 7:00,0,0,2021,7,24,7,5,Saturday,1
113+04195,67.11,62,68,0.94,3050,7/24/2021 8:00,0,0,2021,7,24,8,5,Saturday,1
113+04195,69.54,63,68,0.91,3786,7/24/2021 9:00,0,0,2021,7,24,9,5,Saturday,1
113+04195,69.11,60,68,0.91,4471,7/24/2021 10:00,0,0,2021,7,24,10,5,Saturday,1
113+04195,68.68,42,68,0.92,5020,7/24/2021 11:00,0,0,2021,7,24,11,5,Saturday,1
113+04195,65.21,61,68,0.97,5320,7/24/2021 12:00,0,0,2021,7,24,12,5,Saturday,1
113+04195,28.83,61,68,2.18,5320,7/24/2021 13:00,0,0,2021,7,24,13,5,Saturday,1
113+04195,58.64,60,68,1.07,5372,7/24/2021 14:00,0,0,2021,7,24,14,5,Saturday,1
113+04195,65.8,61,68,0.96,5440,7/24/2021 15:00,0,0,2021,7,24,15,5,Saturday,1
113+04195,65.14,62,68,0.97,5371,7/24/2021 16:00,0,0,2021,7,24,16,5,Saturday,1
113+04195,69.3,64,68,0.91,5034,7/24/2021 17:00,0,0,2021,7,24,17,5,Saturday,1
113+04195,67.71,63,68,0.93,4357,7/24/2021 18:00,1,1,2021,7,24,18,5,Saturday,1
113+04195,71.1,63,68,0.89,3606,7/24/2021 19:00,0,0,2021,7,24,19,5,Saturday,1
113+04195,68.14,62,68,0.92,3050,7/24/2021 20:00,0,0,2021,7,24,20,5,Saturday,1
113+04195,68.81,62,68,0.92,2690,7/24/2021 21:00,0,0,2021,7,24,21,5,Saturday,1
113+04195,67.41,62,68,0.93,2223,7/24/2021 22:00,0,0,2021,7,24,22,5,Saturday,1
113+04195,71.45,62,68,0.88,1781,7/24/2021 23:00,0,0,2021,7,24,23,5,Saturday,1
113+04195,68.74,62,68,0.92,1249,7/25/2021 0:00,0,0,2021,7,25,0,6,Sunday,1
113+04195,66.61,63,68,0.95,868,7/25/2021 1:00,0,0,2021,7,25,1,6,Sunday,1
113+04195,65,63,68,0.97,607,7/25/2021 2:00,0,0,2021,7,25,2,6,Sunday,1
113+04195,71.95,62,68,0.88,442,7/25/2021 3:00,0,0,2021,7,25,3,6,Sunday,1
113+04195,67.6,61,68,0.93,515,7/25/2021 4:00,0,0,2021,7,25,4,6,Sunday,1
113+04195,63.47,62,68,0.99,895,7/25/2021 5:00,0,0,2021,7,25,5,6,Sunday,1
113+04195,74.39,63,68,0.85,1530,7/25/2021 6:00,0,0,2021,7,25,6,6,Sunday,1
113+04195,70.46,63,68,0.89,2111,7/25/2021 7:00,0,0,2021,7,25,7,6,Sunday,1
113+04195,73.12,63,68,0.86,2712,7/25/2021 8:00,0,0,2021,7,25,8,6,Sunday,1
113+04195,70.88,64,68,0.89,3366,7/25/2021 9:00,0,0,2021,7,25,9,6,Sunday,1
113+04195,70.78,64,68,0.89,3973,7/25/2021 10:00,0,0,2021,7,25,10,6,Sunday,1
113+04195,71.49,65,68,0.88,4461,7/25/2021 11:00,0,0,2021,7,25,11,6,Sunday,1
113+04195,68.11,63,68,0.92,4728,7/25/2021 12:00,0,0,2021,7,25,12,6,Sunday,1
113+04195,69.11,64,68,0.91,4728,7/25/2021 13:00,0,0,2021,7,25,13,6,Sunday,1
113+04195,68.76,64,68,0.92,4776,7/25/2021 14:00,0,0,2021,7,25,14,6,Sunday,1
113+04195,67.31,64,68,0.94,4836,7/25/2021 15:00,0,0,2021,7,25,15,6,Sunday,1
113+04195,67.69,65,68,0.93,4775,7/25/2021 16:00,0,0,2021,7,25,16,6,Sunday,1
113+04195,68.18,64,68,0.92,4474,7/25/2021 17:00,0,0,2021,7,25,17,6,Sunday,1
113+04195,70.75,65,68,0.89,3874,7/25/2021 18:00,0,0,2021,7,25,18,6,Sunday,1
113+04195,69.51,64,68,0.91,3205,7/25/2021 19:00,0,0,2021,7,25,19,6,Sunday,1
113+04195,67.86,63,68,0.93,2712,7/25/2021 20:00,0,0,2021,7,25,20,6,Sunday,1
113+04195,65.51,61,68,0.96,2392,7/25/2021 21:00,0,0,2021,7,25,21,6,Sunday,1
113+04195,69.23,61,68,0.91,1977,7/25/2021 22:00,0,0,2021,7,25,22,6,Sunday,1
113+04195,69.22,61,68,0.91,1583,7/25/2021 23:00,0,0,2021,7,25,23,6,Sunday,1
113+04195,73.59,63,68,0.86,833,7/26/2021 0:00,0,0,2021,7,26,0,0,Monday,0
113+04195,67.97,61,68,0.93,543,7/26/2021 1:00,0,0,2021,7,26,1,0,Monday,0
113+04195,57,57,68,1.1,420,7/26/2021 2:00,0,0,2021,7,26,2,0,Monday,0
113+04195,62.83,62,68,1,411,7/26/2021 3:00,0,0,2021,7,26,3,0,Monday,0
113+04195,61.58,62,68,1.02,719,7/26/2021 4:00,0,0,2021,7,26,4,0,Monday,0
113+04195,67.61,62,68,0.93,1842,7/26/2021 5:00,0,0,2021,7,26,5,0,Monday,0
113+04195,66.82,62,68,0.94,4015,7/26/2021 6:00,0,0,2021,7,26,6,0,Monday,0
113+04195,67.59,62,68,0.93,5181,7/26/2021 7:00,0,0,2021,7,26,7,0,Monday,0
113+04195,66.01,62,68,0.95,4532,7/26/2021 8:00,0,0,2021,7,26,8,0,Monday,0
113+04195,69.74,62,68,0.9,4050,7/26/2021 9:00,0,0,2021,7,26,9,0,Monday,0
113+04195,66.6,63,68,0.95,4278,7/26/2021 10:00,0,0,2021,7,26,10,0,Monday,0
113+04195,66.95,63,68,0.94,4672,7/26/2021 11:00,0,0,2021,7,26,11,0,Monday,0
113+04195,64.4,62,68,0.98,4865,7/26/2021 12:00,0,0,2021,7,26,12,0,Monday,0
113+04195,66.93,63,68,0.94,5172,7/26/2021 13:00,0,0,2021,7,26,13,0,Monday,0
113+04195,65.25,61,68,0.97,6023,7/26/2021 14:00,0,0,2021,7,26,14,0,Monday,0
113+04195,61.87,58,68,1.02,7205,7/26/2021 15:00,0,0,2021,7,26,15,0,Monday,0
113+04195,49.57,44,68,1.27,7811,7/26/2021 16:00,0,0,2021,7,26,16,0,Monday,0
113+04195,41.63,43,68,1.51,6943,7/26/2021 17:00,0,0,2021,7,26,17,0,Monday,0
113+04195,65.15,63,68,0.97,4987,7/26/2021 18:00,0,0,2021,7,26,18,0,Monday,0
113+04195,65.01,64,68,0.97,3630,7/26/2021 19:00,0,0,2021,7,26,19,0,Monday,0
113+04195,67.46,62,68,0.93,3077,7/26/2021 20:00,0,0,2021,7,26,20,0,Monday,0
113+04195,69.69,51,68,0.9,2761,7/26/2021 21:00,0,0,2021,7,26,21,0,Monday,0
113+04195,68.1,53,68,0.92,2201,7/26/2021 22:00,0,0,2021,7,26,22,0,Monday,0
113+04195,65.96,63,68,0.95,1490,7/26/2021 23:00,0,0,2021,7,26,23,0,Monday,0
113+04195,65.78,60,68,0.96,833,7/27/2021 0:00,0,0,2021,7,27,0,1,Tuesday,0
113+04195,68.29,62,68,0.92,543,7/27/2021 1:00,0,0,2021,7,27,1,1,Tuesday,0
113+04195,66.76,61,68,0.94,420,7/27/2021 2:00,0,0,2021,7,27,2,1,Tuesday,0
113+04195,62.21,61,68,1.01,411,7/27/2021 3:00,0,0,2021,7,27,3,1,Tuesday,0
113+04195,65.52,63,68,0.96,719,7/27/2021 4:00,0,0,2021,7,27,4,1,Tuesday,0
113+04195,64.89,62,68,0.97,1842,7/27/2021 5:00,0,0,2021,7,27,5,1,Tuesday,0
113+04195,66.42,63,68,0.95,4015,7/27/2021 6:00,0,0,2021,7,27,6,1,Tuesday,0
113+04195,64.91,60,68,0.97,5181,7/27/2021 7:00,0,0,2021,7,27,7,1,Tuesday,0
113+04195,64.14,61,68,0.98,4532,7/27/2021 8:00,0,0,2021,7,27,8,1,Tuesday,0
113+04195,68.79,62,68,0.92,4050,7/27/2021 9:00,0,0,2021,7,27,9,1,Tuesday,0
113+04195,66.26,62,68,0.95,4278,7/27/2021 10:00,0,0,2021,7,27,10,1,Tuesday,0
113+04195,65.85,63,68,0.96,4672,7/27/2021 11:00,0,0,2021,7,27,11,1,Tuesday,0
113+04195,66.62,63,68,0.95,4865,7/27/2021 12:00,0,0,2021,7,27,12,1,Tuesday,0
113+04195,65.59,62,68,0.96,5172,7/27/2021 13:00,0,0,2021,7,27,13,1,Tuesday,0
113+04195,65.33,61,68,0.96,6023,7/27/2021 14:00,0,0,2021,7,27,14,1,Tuesday,0
113+04195,50.34,54,68,1.25,7205,7/27/2021 15:00,0,0,2021,7,27,15,1,Tuesday,0
113+04195,47.01,32,68,1.34,7811,7/27/2021 16:00,0,0,2021,7,27,16,1,Tuesday,0
113+04195,40.18,31,68,1.57,6943,7/27/2021 17:00,0,0,2021,7,27,17,1,Tuesday,0
113+04195,65.3,60,68,0.96,4987,7/27/2021 18:00,0,0,2021,7,27,18,1,Tuesday,0
113+04195,65.31,64,68,0.96,3630,7/27/2021 19:00,0,0,2021,7,27,19,1,Tuesday,0
113+04195,64.93,62,68,0.97,3077,7/27/2021 20:00,0,0,2021,7,27,20,1,Tuesday,0
113+04195,67.33,63,68,0.94,2761,7/27/2021 21:00,0,0,2021,7,27,21,1,Tuesday,0
113+04195,65.58,63,68,0.96,2201,7/27/2021 22:00,0,0,2021,7,27,22,1,Tuesday,0
113+04195,67.46,55,68,0.93,1490,7/27/2021 23:00,0,0,2021,7,27,23,1,Tuesday,0
113+04195,68.32,61,68,0.92,833,7/28/2021 0:00,0,0,2021,7,28,0,2,Wednesday,0
113+04195,68.88,62,68,0.91,543,7/28/2021 1:00,0,0,2021,7,28,1,2,Wednesday,0
113+04195,66.61,61,68,0.95,420,7/28/2021 2:00,0,0,2021,7,28,2,2,Wednesday,0
113+04195,65.09,63,68,0.97,411,7/28/2021 3:00,0,0,2021,7,28,3,2,Wednesday,0
113+04195,67.66,63,68,0.93,719,7/28/2021 4:00,0,0,2021,7,28,4,2,Wednesday,0
113+04195,66.27,62,68,0.95,1842,7/28/2021 5:00,0,0,2021,7,28,5,2,Wednesday,0
113+04195,64.8,63,68,0.97,4015,7/28/2021 6:00,0,0,2021,7,28,6,2,Wednesday,0
113+04195,64.29,61,68,0.98,5181,7/28/2021 7:00,0,0,2021,7,28,7,2,Wednesday,0
113+04195,64.79,62,68,0.97,4532,7/28/2021 8:00,0,0,2021,7,28,8,2,Wednesday,0
113+04195,64.91,53,68,0.97,4050,7/28/2021 9:00,0,0,2021,7,28,9,2,Wednesday,0
113+04195,66.99,35,68,0.94,4278,7/28/2021 10:00,0,0,2021,7,28,10,2,Wednesday,0
113+04195,64.73,38,68,0.97,4672,7/28/2021 11:00,0,0,2021,7,28,11,2,Wednesday,0
113+04195,67.21,41,68,0.94,4865,7/28/2021 12:00,0,0,2021,7,28,12,2,Wednesday,0
113+04195,63.87,39,68,0.99,5172,7/28/2021 13:00,1,1,2021,7,28,13,2,Wednesday,0
113+04195,62.76,44,68,1,6023,7/28/2021 14:00,0,0,2021,7,28,14,2,Wednesday,0
113+04195,61.4,52,68,1.03,7205,7/28/2021 15:00,0,0,2021,7,28,15,2,Wednesday,0
113+04195,44.28,32,68,1.42,7811,7/28/2021 16:00,0,0,2021,7,28,16,2,Wednesday,0
113+04195,36.11,28,68,1.74,6943,7/28/2021 17:00,0,0,2021,7,28,17,2,Wednesday,0
113+04195,64.34,60,68,0.98,4987,7/28/2021 18:00,0,0,2021,7,28,18,2,Wednesday,0
113+04195,66.44,63,68,0.95,3630,7/28/2021 19:00,0,0,2021,7,28,19,2,Wednesday,0
113+04195,63.95,62,68,0.98,3077,7/28/2021 20:00,0,0,2021,7,28,20,2,Wednesday,0
113+04195,67.97,62,68,0.93,2761,7/28/2021 21:00,0,0,2021,7,28,21,2,Wednesday,0
113+04195,66.51,61,68,0.95,2201,7/28/2021 22:00,0,0,2021,7,28,22,2,Wednesday,0
113+04195,66.74,62,68,0.94,1490,7/28/2021 23:00,0,0,2021,7,28,23,2,Wednesday,0
113+04195,65.66,62,68,0.96,833,7/29/2021 0:00,0,0,2021,7,29,0,3,Thursday,0
113+04195,64.45,61,68,0.98,543,7/29/2021 1:00,0,0,2021,7,29,1,3,Thursday,0
113+04195,62.65,61,68,1.01,420,7/29/2021 2:00,0,0,2021,7,29,2,3,Thursday,0
113+04195,65.01,62,68,0.97,411,7/29/2021 3:00,0,0,2021,7,29,3,3,Thursday,0
113+04195,63.21,61,68,1,719,7/29/2021 4:00,0,0,2021,7,29,4,3,Thursday,0
113+04195,64.29,61,68,0.98,1842,7/29/2021 5:00,0,0,2021,7,29,5,3,Thursday,0
113+04195,67.87,62,68,0.93,4015,7/29/2021 6:00,0,0,2021,7,29,6,3,Thursday,0
113+04195,63.16,61,68,1,5181,7/29/2021 7:00,0,0,2021,7,29,7,3,Thursday,0
113+04195,64.66,61,68,0.97,4532,7/29/2021 8:00,0,0,2021,7,29,8,3,Thursday,0
113+04195,67.25,62,68,0.94,4050,7/29/2021 9:00,0,0,2021,7,29,9,3,Thursday,0
113+04195,64.55,59,68,0.98,4278,7/29/2021 10:00,0,0,2021,7,29,10,3,Thursday,0
113+04195,64.12,62,68,0.98,4672,7/29/2021 11:00,0,0,2021,7,29,11,3,Thursday,0
113+04195,64.95,62,68,0.97,4865,7/29/2021 12:00,0,0,2021,7,29,12,3,Thursday,0
113+04195,65.32,61,68,0.96,5172,7/29/2021 13:00,0,0,2021,7,29,13,3,Thursday,0
113+04195,65.16,59,68,0.97,6023,7/29/2021 14:00,0,0,2021,7,29,14,3,Thursday,0
113+04195,52.69,50,68,1.2,7205,7/29/2021 15:00,0,0,2021,7,29,15,3,Thursday,0
113+04195,45.78,32,68,1.38,7811,7/29/2021 16:00,0,0,2021,7,29,16,3,Thursday,0
113+04195,23.25,30,68,2.71,6943,7/29/2021 17:00,0,0,2021,7,29,17,3,Thursday,0
113+04195,57.85,60,68,1.09,4987,7/29/2021 18:00,0,0,2021,7,29,18,3,Thursday,0
113+04195,66.5,62,68,0.95,3630,7/29/2021 19:00,0,0,2021,7,29,19,3,Thursday,0
113+04195,66.38,62,68,0.95,3077,7/29/2021 20:00,0,0,2021,7,29,20,3,Thursday,0
113+04195,66.24,63,68,0.95,2761,7/29/2021 21:00,0,0,2021,7,29,21,3,Thursday,0
113+04195,51.8,63,68,1.22,2201,7/29/2021 22:00,0,0,2021,7,29,22,3,Thursday,0
113+04195,66.26,63,68,0.95,1490,7/29/2021 23:00,0,0,2021,7,29,23,3,Thursday,0
113+04195,67.72,63,68,0.93,872,7/30/2021 0:00,0,0,2021,7,30,0,4,Friday,0
113+04195,72.77,62,68,0.87,570,7/30/2021 1:00,0,0,2021,7,30,1,4,Friday,0
113+04195,68.22,57,68,0.92,440,7/30/2021 2:00,0,0,2021,7,30,2,4,Friday,0
113+04195,59.16,62,68,1.06,431,7/30/2021 3:00,0,0,2021,7,30,3,4,Friday,0
113+04195,63.57,63,68,0.99,753,7/30/2021 4:00,0,0,2021,7,30,4,4,Friday,0
113+04195,65.63,62,68,0.96,1928,7/30/2021 5:00,0,0,2021,7,30,5,4,Friday,0
113+04195,66.86,64,68,0.94,4206,7/30/2021 6:00,0,0,2021,7,30,6,4,Friday,0
113+04195,63.13,62,68,1,5428,7/30/2021 7:00,0,0,2021,7,30,7,4,Friday,0
113+04195,65.07,63,68,0.97,4747,7/30/2021 8:00,0,0,2021,7,30,8,4,Friday,0
113+04195,67.76,63,68,0.93,4242,7/30/2021 9:00,0,0,2021,7,30,9,4,Friday,0
113+04195,67.52,62,68,0.93,4481,7/30/2021 10:00,0,0,2021,7,30,10,4,Friday,0
113+04195,67.62,63,68,0.93,4895,7/30/2021 11:00,1,1,2021,7,30,11,4,Friday,0
113+04195,65.79,62,68,0.96,5096,7/30/2021 12:00,0,0,2021,7,30,12,4,Friday,0
113+04195,65.33,62,68,0.96,5419,7/30/2021 13:00,0,0,2021,7,30,13,4,Friday,0
113+04195,66.85,62,68,0.94,6309,7/30/2021 14:00,0,0,2021,7,30,14,4,Friday,0
113+04195,63.55,54,68,0.99,7549,7/30/2021 15:00,0,0,2021,7,30,15,4,Friday,0
113+04195,62.04,45,68,1.02,8183,7/30/2021 16:00,0,0,2021,7,30,16,4,Friday,0
113+04195,65.23,43,68,0.97,7274,7/30/2021 17:00,0,0,2021,7,30,17,4,Friday,0
113+04195,65.19,61,68,0.97,5226,7/30/2021 18:00,0,0,2021,7,30,18,4,Friday,0
113+04195,68.26,63,68,0.92,3801,7/30/2021 19:00,0,0,2021,7,30,19,4,Friday,0
113+04195,67.86,63,68,0.93,3224,7/30/2021 20:00,0,0,2021,7,30,20,4,Friday,0
113+04195,63.67,63,68,0.99,2893,7/30/2021 21:00,0,0,2021,7,30,21,4,Friday,0
113+04195,68.7,64,68,0.92,2305,7/30/2021 22:00,0,0,2021,7,30,22,4,Friday,0
113+04195,69.25,63,68,0.91,1561,7/30/2021 23:00,0,0,2021,7,30,23,4,Friday,0
113+04195,67.37,64,68,0.93,1406,7/31/2021 0:00,0,0,2021,7,31,0,5,Saturday,1
113+04195,67.29,64,68,0.94,976,7/31/2021 1:00,0,0,2021,7,31,1,5,Saturday,1
113+04195,66.65,62,68,0.94,684,7/31/2021 2:00,0,0,2021,7,31,2,5,Saturday,1
113+04195,69.57,62,68,0.91,496,7/31/2021 3:00,0,0,2021,7,31,3,5,Saturday,1
113+04195,69.33,61,68,0.91,578,7/31/2021 4:00,0,0,2021,7,31,4,5,Saturday,1
113+04195,68.46,60,68,0.92,1006,7/31/2021 5:00,0,0,2021,7,31,5,5,Saturday,1
113+04195,65.8,63,68,0.96,1721,7/31/2021 6:00,0,0,2021,7,31,6,5,Saturday,1
113+04195,70.11,63,68,0.9,2375,7/31/2021 7:00,0,0,2021,7,31,7,5,Saturday,1
113+04195,69.71,62,68,0.9,3050,7/31/2021 8:00,0,0,2021,7,31,8,5,Saturday,1
113+04195,57.68,63,68,1.09,3786,7/31/2021 9:00,0,0,2021,7,31,9,5,Saturday,1
113+04195,69.78,60,68,0.9,4471,7/31/2021 10:00,0,0,2021,7,31,10,5,Saturday,1
113+04195,69,42,68,0.91,5020,7/31/2021 11:00,0,0,2021,7,31,11,5,Saturday,1
113+04195,65.5,61,68,0.96,5320,7/31/2021 12:00,0,0,2021,7,31,12,5,Saturday,1
113+04195,64.38,61,68,0.98,5320,7/31/2021 13:00,0,0,2021,7,31,13,5,Saturday,1
113+04195,68.7,60,68,0.92,5372,7/31/2021 14:00,0,0,2021,7,31,14,5,Saturday,1
113+04195,70.94,61,68,0.89,5440,7/31/2021 15:00,0,0,2021,7,31,15,5,Saturday,1
113+04195,68.08,62,68,0.93,5371,7/31/2021 16:00,0,0,2021,7,31,16,5,Saturday,1
113+04195,50.5,64,68,1.25,5034,7/31/2021 17:00,0,0,2021,7,31,17,5,Saturday,1
113+04195,63.28,63,68,1,4357,7/31/2021 18:00,0,0,2021,7,31,18,5,Saturday,1
113+04195,71.16,63,68,0.89,3606,7/31/2021 19:00,0,0,2021,7,31,19,5,Saturday,1
113+04195,71.49,62,68,0.88,3050,7/31/2021 20:00,0,0,2021,7,31,20,5,Saturday,1
113+04195,67.93,62,68,0.93,2690,7/31/2021 21:00,0,0,2021,7,31,21,5,Saturday,1
113+04195,69.4,62,68,0.91,2223,7/31/2021 22:00,0,0,2021,7,31,22,5,Saturday,1
113+04195,69.58,62,68,0.91,1781,7/31/2021 23:00,0,0,2021,7,31,23,5,Saturday,1
113+04195,68.24,62,68,0.92,1249,8/1/2021 0:00,0,0,2021,8,1,0,6,Sunday,1
113+04195,69.7,63,68,0.9,868,8/1/2021 1:00,0,0,2021,8,1,1,6,Sunday,1
113+04195,66.18,63,68,0.95,607,8/1/2021 2:00,0,0,2021,8,1,2,6,Sunday,1
113+04195,72.9,62,68,0.86,442,8/1/2021 3:00,0,0,2021,8,1,3,6,Sunday,1
113+04195,66.54,61,68,0.95,515,8/1/2021 4:00,0,0,2021,8,1,4,6,Sunday,1
113+04195,71.05,62,68,0.89,895,8/1/2021 5:00,0,0,2021,8,1,5,6,Sunday,1
113+04195,69.73,63,68,0.9,1530,8/1/2021 6:00,0,0,2021,8,1,6,6,Sunday,1
113+04195,69.42,63,68,0.91,2111,8/1/2021 7:00,0,0,2021,8,1,7,6,Sunday,1
113+04195,65.61,63,68,0.96,2712,8/1/2021 8:00,0,0,2021,8,1,8,6,Sunday,1
113+04195,69.37,64,68,0.91,3366,8/1/2021 9:00,0,0,2021,8,1,9,6,Sunday,1
113+04195,69.28,64,68,0.91,3973,8/1/2021 10:00,0,0,2021,8,1,10,6,Sunday,1
113+04195,69.39,65,68,0.91,4461,8/1/2021 11:00,0,0,2021,8,1,11,6,Sunday,1
113+04195,70.29,63,68,0.9,4728,8/1/2021 12:00,0,0,2021,8,1,12,6,Sunday,1
113+04195,69.23,64,68,0.91,4728,8/1/2021 13:00,0,0,2021,8,1,13,6,Sunday,1
113+04195,68.88,64,68,0.91,4776,8/1/2021 14:00,0,0,2021,8,1,14,6,Sunday,1
113+04195,70.87,64,68,0.89,4836,8/1/2021 15:00,0,0,2021,8,1,15,6,Sunday,1
113+04195,70.66,65,68,0.89,4775,8/1/2021 16:00,0,0,2021,8,1,16,6,Sunday,1
113+04195,71.89,64,68,0.88,4474,8/1/2021 17:00,0,0,2021,8,1,17,6,Sunday,1
113+04195,71.01,65,68,0.89,3874,8/1/2021 18:00,0,0,2021,8,1,18,6,Sunday,1
113+04195,68.53,64,68,0.92,3205,8/1/2021 19:00,0,0,2021,8,1,19,6,Sunday,1
113+04195,70.15,63,68,0.9,2712,8/1/2021 20:00,0,0,2021,8,1,20,6,Sunday,1
113+04195,53.72,61,68,1.17,2392,8/1/2021 21:00,0,0,2021,8,1,21,6,Sunday,1
113+04195,67.53,61,68,0.93,1977,8/1/2021 22:00,0,0,2021,8,1,22,6,Sunday,1
113+04195,68.62,61,68,0.92,1583,8/1/2021 23:00,0,0,2021,8,1,23,6,Sunday,1
113+04195,69.51,63,68,0.91,833,8/2/2021 0:00,0,0,2021,8,2,0,0,Monday,0
113+04195,61.86,61,68,1.02,543,8/2/2021 1:00,0,0,2021,8,2,1,0,Monday,0
113+04195,70.07,57,68,0.9,420,8/2/2021 2:00,0,0,2021,8,2,2,0,Monday,0
113+04195,64.29,62,68,0.98,411,8/2/2021 3:00,0,0,2021,8,2,3,0,Monday,0
113+04195,66.1,62,68,0.95,719,8/2/2021 4:00,0,0,2021,8,2,4,0,Monday,0
113+04195,66.86,62,68,0.94,1842,8/2/2021 5:00,0,0,2021,8,2,5,0,Monday,0
113+04195,67.25,62,68,0.94,4015,8/2/2021 6:00,0,0,2021,8,2,6,0,Monday,0
113+04195,68.64,62,68,0.92,5181,8/2/2021 7:00,0,0,2021,8,2,7,0,Monday,0
113+04195,67.59,62,68,0.93,4532,8/2/2021 8:00,0,0,2021,8,2,8,0,Monday,0
113+04195,68.08,62,68,0.93,4050,8/2/2021 9:00,0,0,2021,8,2,9,0,Monday,0
113+04195,68.3,63,68,0.92,4278,8/2/2021 10:00,0,0,2021,8,2,10,0,Monday,0
113+04195,66.46,63,68,0.95,4672,8/2/2021 11:00,0,0,2021,8,2,11,0,Monday,0
113+04195,69.28,62,68,0.91,4865,8/2/2021 12:00,0,0,2021,8,2,12,0,Monday,0
113+04195,65.74,63,68,0.96,5172,8/2/2021 13:00,0,0,2021,8,2,13,0,Monday,0
113+04195,66.88,61,68,0.94,6023,8/2/2021 14:00,0,0,2021,8,2,14,0,Monday,0
113+04195,65.55,58,68,0.96,7205,8/2/2021 15:00,0,0,2021,8,2,15,0,Monday,0
113+04195,63.79,44,68,0.99,7811,8/2/2021 16:00,0,0,2021,8,2,16,0,Monday,0
113+04195,60.28,43,68,1.04,6943,8/2/2021 17:00,0,0,2021,8,2,17,0,Monday,0
113+04195,66.98,63,68,0.94,4987,8/2/2021 18:00,0,0,2021,8,2,18,0,Monday,0
